Project Name,Ecological Site ID,Plot ID,Plot Key,Latitude_NAD83,Longitude_NAD83,Date Established,Date Visited,Bare Soil Pct,Foliar Cover Pct,Gap Cover 25 to 50 Pct,Gap Cover 51 to 100 Pct,Gap Cover 101 to 200 Pct,Gap Cover 200 Plus Pct,Gap Cover 25 Plus Pct,Sagebrush Cover Pct Any Hit,Average Woody Height cm,Average Herbaceous Height cm,Average NonSagebrush Shrub Height cm,Soil Stability All,Soil Stability Protected,Soil Stability Unprotected,Noxious Perennial Forb Cover Pct Any Hit,Noxious Annual Forb Cover Pct Any Hit,Noxious Perennial Grass Cover Pct Any Hit,Noxious Annual Grass Cover Pct Any Hit,Noxious Annual Forb Grass Cover Pct Any Hit,Noxious Perennial Forb Grass Cover Pct Any Hit,Noxious Succulent Cover Pct Any Hit,Noxious Shrub Cover Pct Any Hit,Noxious SubShrub Cover Pct Any Hit,Noxious Tree Cover Pct Any Hit,Number Noxious Plant Species,NonNoxious Perennial Forb Cover Pct Any Hit,NonNoxious Annual Forb Cover Pct Any Hit,NonNoxious Perennial Grass Cover Pct Any Hit,NonNoxious Annual Grass Cover Pct Any Hit,NonNoxious Annual Forb Grass Cover Pct Any Hit,NonNoxious Perennial Forb Grass Cover Pct Any Hit,NonNoxious Succulent Cover Pct Any Hit,NonNoxious Shrub Cover Pct Any Hit,NonNoxious SubShrub Cover Pct Any Hit,NonNoxious Tree Cover Pct Any Hit,Average NonNoxious Perennial Grass Height cm,Average Noxious Perennial Grass Height cm,DateLoadedInDb,Primary Key,Number NonNoxious Plant Species,Average Perennial Grass Height cm,Noxious Perennial Grass Cover Pct First Hit,Noxious Shrub Cover Pct First Hit,Total Litter Cover Pct First Hit,Noxious SubShrub Cover Pct First Hit,Noxious Succulent Cover Pct First Hit,Noxious Tree Cover Pct First Hit,Vagrant Lichen Cover Pct First Hit,Embedded Litter Cover Pct First Hit,Rock Cover Pct First Hit,Woody Litter Cover Pct First Hit,NonNoxious Annual Grass Cover Pct First Hit,NonNoxious Tree Cover Pct First Hit,Cyanobacteria Cover Pct First Hit,NonNoxious SubShrub Cover Pct First Hit,Water Cover Pct First Hit,Herbaceous Litter Cover Pct First Hit,NonNoxious Perennial Forb Cover Pct First Hit,Deposited Soil Cover Pct First Hit,NonNoxious Perennial Grass Cover Pct First Hit,Noxious Annual Forb Cover Pct First Hit,NonNoxious Annual Forb Cover Pct First Hit,Lichen Cover Pct First Hit,NonNoxious Shrub Cover Pct First Hit,Sagebrush Cover Pct First Hit,Noxious Perennial Forb Cover Pct First Hit,Noxious Annual Grass Cover Pct First Hit,NonNoxious Succulent Cover Pct First Hit,RH Rills,RH Water Flow Patterns,RH Bare Ground,RH Gullies,RH Wind Scoured Areas,RH Litter Movement,RH Soil Surface Resistance Erosion,RH Soil Surface Loss Degradation,RH Compaction,RH Functional Structure Group,RH Dead Dying Plant Parts,RH Litter Amount,RH Annual Production,RH Invasive Plants,RH Reproductive Capability Perennial,RH Comments Soil Site Stability,RH Comments Hydrologic Function,RH Comments Biotic Integrity,NonNoxious Plant Cover Pct Any Hit,Ecological Site Name,County,State,Sagebrush Cover Live Pct Any Hit,Average Sagebrush Live Height cm,Average Sagebrush Height cm,Sagebrush Shape Live Columnar Count,Sagebrush Shape Live Spread Count,Sagebrush Shape All Column Count,Sagebrush Shape All Spread Count,Sagebrush Shape Live Predominant,Sagebrush Shape All Predominant,Perennial Grass Cover Pct Any Hit,Perennial Forb Cover Pct Any Hit,AH_PerenForbGrassCover,Average Perennial Grass Forb Height cm,Average Perennial Forb Height cm,Shrub Cover Pct Any Hit,NonSagebrush Shrub Cover Pct Any Hit,Preferred Forb Species,Preferred Forb Cover Pct Any Hit,Number Preferred Forb Species,Annual Grass Cover Pct Any Hit,Grass Cover Pct Any Hit,Forb Cover Pct Any Hit,Tall Perennial Grass Cover Pct Any Hit,Short Perennial Grass Cover Pct Any Hit,Tall Perennial Grass Species,Short Perennial Grass Species,Average Tall Perennial Grass Height cm,Average Short Perennial Grass Height cm,Average Grass Height cm,Average Forb Height cm,Sagebrush Species,Noxious Cover Pct Any Hit,Noxious Species,Moss Cover Pct First Hit,Duff Cover Pct First Hit,DBKey,RH Pedestals Terracettes,RH Plant Community Composition,RH Biotic Integrity,RH Hydrologic Function,RH Soil Site Stability,AH_WoodyLitterCover,AH_HerbLitterCover,AH_TotalLitterCover,Purpose,PurposeFlag,Design,DesignFlag,Hgt_Shrub_Avg,x,y
New Mexico RGdNNM 2015,R036XB006NM,Guadalupe (Mid) 02,1.51E+15,36.772623,-105.663416,6/22/2015,6/22/2015,36,44.66666667,14.86666667,15.56,27.14666667,13.66666667,71.24,11.33333333,22,24.66666667,24,3.16666667,3.57142857,2.90909091,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333,32,0,1.33333333,32,0.66666667,12.66666667,0.66666667,0,24.46153846,,9/1/2015,15062314435161212015-09-01,18,24.46153846,0,0,18,0,0,0,0,0.66666667,1.33333333,8,0,0,0,0.66666667,0,9.33333333,0,0,30.66666667,0,0.66666667,0,12,11.33333333,0,0,0.66666667,NS,M,SM,NS,NS,M,SM,M,NS,SM,NS,SM,NS,NS,SM,"Large woody litter movement, water flow patterns and larger than expected bare ground could lead to further soil degredation. Soil stability slight less than expected under plant canopies.",Lacking of grass diversity - only cool season bunchgrasses and rhizomatous may reduce infiltration.,Changes in plant community composition have adversely affected stability of site. Lacking Soil organic matter.,44.66666667,,Taos,NM,11.33333333,22.58823529,22.58823529,,,,,,,32,0,32,24.46153846,,12.66666667,1.33333333,,0,0,0,32,1.33333333,2.66666667,4.66666667,AGCR; ELEL5; ACHY,BOGR2,25.66666667,,24.46153846,26,ARTRW8,0,,0,0,NM_TaosFO_LUP_2015_5-3b_01.mdb,M,M,SM,SM,SM,10,29.33333333,40,Fuels,Treatment Effectiveness,Targeted,Randomly located but targeted sampling date,22.66666667,-11762398.77,4407461.405
New Mexico RGdNNM 2015,R036XB006NM,North North Chiflo 02,1.51E+15,36.8137223,-105.7199551,6/2/2015,6/2/2015,35.33333333,38.66666667,10.02666667,11.38666667,22.42666667,27.64,71.48,6,29.45454545,7.38461538,,2.88888889,3.5,2.4,0,28,0,0,28,0,0,0,0,0,1,0,0,2.66666667,0,0,2.66666667,0,6,2,0,13.5,,9/1/2015,15060310405322532015-09-01,20,13.5,0,0,19.33333333,0,0,0,0,0,6.66666667,2.66666667,0,0,0,2,0,16.66666667,0,0,2.66666667,28,0,0,6,6,0,0,0,NS,ME,ME,NS,M,M,SM,M,NS,ME,NS,SM,NS,M,NS,"Soil loss is evident from water, wind and human disturbance. This is effecting plant cover detrimentally causing active pedastalling. High bare ground leaves site very vulnerable to impacts.",Infiltration is greatly reduced due to extremely low grass cover and diversity. Large water flow patterns from high runoff despite low slope gradient. Soil loss/exposed roots actively impacting plants.,High cover of invasive SATR12 causing large amounts of coarse litter. Lacking cool season bunchgrasses. Lacking diversity of grasses and forbs. Plants on site are being negatively affected by soil loss.,10.66666667,,Taos,NM,4.66666667,33.44444444,33.44444444,,,,,,,2.66666667,0,2.66666667,13.5,,6,0,,0,0,0,2.66666667,28,0,2.66666667,ELEL5,BOGR2; MUTO2,,13.5,13.5,6.27272727,ARNO4; ARTR2,28,SATR12,0,0,NM_TaosFO_LUP_2015_5-3b_01.mdb,ME,ME,M,ME,M,4,32,36,Fuels,Treatment Effectiveness,Targeted,Randomly located but targeted sampling date,33.44444444,-11768692.68,4413174.615
New Mexico RGdNNM 2015,R036XB006NM,North North Chiflo 03,1.51E+15,36.805714,-105.7228867,6/3/2015,6/3/2015,37.33333333,31.33333333,9.62666667,16.64,13.32,20.61333333,60.2,20.66666667,42.17391304,29.25,,3,3.25,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0,7.33333333,0,0,7.33333333,0.66666667,20.66666667,9.33333333,0,32.14285714,,9/1/2015,15060411111561892015-09-01,22,32.14285714,0,0,8.66666667,0,0,0,0,0,22.66666667,2.66666667,0,0,0,6.66666667,0,6,0,0,5.33333333,0,0,0,19.33333333,19.33333333,0,0,0,NS,SM,M,NS,SM,NS,M,SM,NS,M,SM,NS,NS,NS,NS,reduce soil stabilty ratings and high bare ground,Changes in plant compostion reducing infiltration and increasing runoff. High bare ground and poor soil stability make site vulnerable to natural disturbances e.g. hevay rainfall/fire,AGCR has potential to dominate site. Lacking species diversity. Missing cool season rhizomatous entirely,31.33333333,,Taos,NM,10.66666667,49.11764706,49.11764706,,,,,,,7.33333333,0,7.33333333,32.14285714,,20.66666667,0,,0,0,0,7.33333333,0,6,2.66666667,ELEL5,BOGR2; MUTO2,34.4,26.5,32.14285714,9,ARTR2; ARNO4; ARTRW8,0,SATR12,0,0,NM_TaosFO_LUP_2015_5-3b_01.mdb,SM,M,SM,M,SM,3.33333333,19.33333333,22,Fuels,Treatment Effectiveness,Targeted,Randomly located but targeted sampling date,49.11764706,-11769019.02,4412061.141
New Mexico RGdNNM 2015,R036XB006NM,North Chiflo 07,1.51E+15,36.762511,-105.709198,6/7/2015,6/7/2015,26,52,13.14666667,19.06666667,7.74666667,0,39.96,2.66666667,16.91666667,20.2,,2.11111111,2.85714286,1.63636364,0,19.33333333,0,0,19.33333333,0,0,0,0,0,1,0,0.66666667,30,0,0.66666667,30,0,2.66666667,4,0,22.54166667,,9/1/2015,15060809525986542015-09-01,29,22.54166667,0,0,19.33333333,0,0,0,0,0,2.66666667,10,0,0,0,3.33333333,0,9.33333333,0,0,30,15.33333333,0.66666667,0,2.66666667,2.66666667,0,0,0,NS,NS,NS,NS,NS,M,M,SM,NS,SM,NS,SM,NS,SM,NS,Poor soil stability.,High litter amount and poor soil stablity. Chnages in plant community composiiotn may negatively impact infiltration,SATR12 potential invasive. Modified relative dominance of functional structural groups. Poor soil stability - lacking organic matter?,36.66666667,,Taos,NM,1.33333333,17.5,17.5,,,,,,,30,0,30,22.54166667,,2.66666667,0,,0,0,0,30,20,14,10.66666667,ELEL5,BOGR2; MUTO2,21.70588235,31.33333333,22.54166667,10.83333333,ARTR2; ARNO4; ARTRW8; ARFR4,19.33333333,SATR12,0,0,NM_TaosFO_LUP_2015_5-3b_01.mdb,SM,NS,SM,SM,SM,13.33333333,25.33333333,38.66666667,Fuels,Treatment Effectiveness,Targeted,Randomly located but targeted sampling date,17.5,-11767495.2,4406056.206
New Mexico RGdNNM 2015,R036XB006NM,South Chiflo (North) 02,1.51E+15,36.73543237,-105.6943351,6/8/2015,6/8/2015,22.66666667,53.33333333,13.34666667,8.32,1.38666667,2.85333333,25.90666667,2,39,29.83333333,,3.83333333,4.8,2.625,0,2,0,0,2,0,0,0,0,0,1,0,18,39.33333333,0,18,39.33333333,0,2,0,0,30.96296296,,9/1/2015,15060910175257212015-09-01,29,30.96296296,0,0,21.33333333,0,0,0,0,0,2.66666667,3.33333333,0,0,0,0,0,18,0,0,34.66666667,2,14.66666667,0,2,2,0,0,0,NS,NS,NS,NS,NS,NS,NS,SM,NS,SM,SM,ME,NS,M,NS,,"Excessive litter amount, probably from high annual forb cover.",Lacking divesity of grasses and forbs. High invasive annual forb cover.,51.33333333,,Taos,NM,1.33333333,39,39,,,,,,,39.33333333,0,39.33333333,30.96296296,,2,0,,0,0,0,39.33333333,20,2,2,ELEL5; ACHY,BOGR2; MUTO2,26.66666667,,30.96296296,19.66666667,ARTRW8; ARTR2; ARNO4,2,SATR12,0,0,NM_TaosFO_LUP_2015_5-3b_01.mdb,NS,SM,SM,SM,NS,12,52,58.66666667,Fuels,Treatment Effectiveness,Targeted,Randomly located but targeted sampling date,39,-11765840.68,4402294.177
New Mexico RGdNNM 2015,R036XB006NM,Malpais 119,1.51E+13,36.70901815,-105.7031244,7/14/2015,7/14/2015,64.66666667,28,11.09333333,24.54666667,13.84,16.77333333,66.25333333,14,30.88235294,25.58823529,24,3.38888889,4.16666667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12.66666667,0,0,12.66666667,0,3.33333333,14,0,29,,9/1/2015,150720134938652015-09-01,18,29,0,0,5.33333333,0,0,0,0,0.66666667,2,2,0,0,0,14,0,2.66666667,0,0,11.33333333,0,0,0,2.66666667,13.33333333,0,0,0,NS,M,ME,NS,NS,M,SM,NS,NS,ME,NS,NS,NS,SM,NS,"Bare ground percentage high, leaving site vulnerable to soil surface loss.  Large amounts of course litter movement.",Infiltration is moderately reduced due to adverse changed in plant community composition and distribution.  Site has not self corrected after disturbance 10 years previous.,Functional/Structural groups missing components and lacking grass diversity.  Number of species significantly reduced.,28,,Taos,NM,14,31.8,31.8,,,,,,,12.66666667,0,12.66666667,27.78571429,12,3.33333333,1.33333333,,0,0,0,12.66666667,0,10.66666667,2,AGCR; ELEL5,BOGR2,28.36363636,38,29,14.5,ARFR4; ARTRW8,0,,0,0,NM_TaosFO_LUP_2015_5-3b_01.mdb,NS,M,SM,M,M,5.33333333,9.33333333,15.33333333,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,27.4,-11766819.09,4398625.734
New Mexico RGdNNM 2015,R048AY005NM,Rock Outcrop 194,1.51E+15,36.701036,-105.757871,7/22/2015,7/22/2015,19.33333333,34.66666667,3.94666667,11.32,13.68,44.14666667,73.09333333,0,387.7777778,31.4,,4.83333333,6,3.9,0,0,0,0,0,0,0,0,0,0,1,0.66666667,3.33333333,16,0,3.33333333,16.66666667,0,0,0,16,30.21052632,,9/1/2015,15080310230165692015-09-01,40,30.21052632,0,0,36,0,0,0,0,0,6.66666667,7.33333333,0,16,0,0,0,28.66666667,0.66666667,0,15.33333333,0,2.66666667,0,0,0,0,0,0,NS,M,SM,NS,NS,SM,NS,NS,NS,SM,SM,M,NS,SM,NS,Higher than expected bare ground.  Waterflow patterns and pedestaling greater than expected.,Pedestaling and waterflow patterns plus high amount of litter suggest compromised hydrologic function.,"Tree density greater than expected for site, potentially taking over.  High decadence.  Function/structural groups reordered.",34.66666667,,Taos,NM,0,,,,,,,,,16,0.66666667,16.66666667,30.21052632,,0,0,,0,0,0,16,4,8.66666667,0,KOMA; ELEL5; ACHY; AGCR; HECO26,,31,,30.21052632,54,ARTRW8,0,SATR12,0,3.33333333,NM_TaosFO_LUP_2015_5-3b_01.mdb,M,NS,SM,SM,SM,8.66666667,51.33333333,55.33333333,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,,-11772913.46,4397517.409
New Mexico RGdNNM 2015,R036XB007NM,Loamy 057,1.51E+15,36.67449,-105.731423,7/22/2015,7/22/2015,31.33333333,41.33333333,8.32,17.94666667,14.82666667,11.26666667,52.36,38.66666667,43.59259259,11.28571429,,4.38888889,5.66666667,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66666667,0,0,4.66666667,0,38.66666667,0,0,11.28571429,,9/1/2015,15080311294611062015-09-01,9,11.28571429,0,0,14.66666667,0,0,0,0,0,12.66666667,2.66666667,0,0,0,0,0,12,0,0,2.66666667,0,0,0,38.66666667,38.66666667,0,0,0,SM,ME,M,NS,NS,M,NS,SM,NS,ME,NS,SM,NS,M,NS,"High amounts of runoff causing rills, pedestaling and soil loss","High amounts of runoff causing rills, pedestaling and soil loss.  Adverse changes in plant community reducing infiltration.",ARTRW8 dominating site.  Lacking diversity in grasses and vegetative cover.,41.33333333,,Taos,NM,32,44.80769231,44.80769231,,,,,,,4.66666667,0,4.66666667,11.28571429,,38.66666667,0,,0,0,0,4.66666667,0,0,4.66666667,ELEL5,BOGR2; MUTO2,,11.28571429,11.28571429,,ARTRW8,0,,0,0,NM_TaosFO_LUP_2015_5-3b_01.mdb,ME,ME,SM,M,M,4,46,47.33333333,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,44.80769231,-11769969.28,4393832.317
New Mexico RGdNNM 2015,R036XB007NM,Malpais 123,1.51E+15,36.78607,-105.758016,7/22/2015,7/22/2015,25.33333333,52.66666667,9.86666667,18.16,13.64,3.42666667,45.09333333,26,64.5625,32.5,,4.55555556,5.09090909,3.71428571,0,0,0,0,0,0,0,0,0,0,1,1.33333333,0,32,0,0,33.33333333,0.66666667,26,0,3.33333333,32.5,,9/1/2015,15080312532376972015-09-01,27,32.5,0,0,9.33333333,0,0,0,0,0,12,1.33333333,0,3.33333333,0,0,0,8,1.33333333,0,23.33333333,0,0,0,24,24,0,0,0.66666667,NS,SM,SM,NS,NS,SM,NS,NS,NS,SM,NS,NS,NS,SM,NS,,,,52.66666667,,Taos,NM,14.66666667,61.53333333,61.53333333,,,,,,,32,1.33333333,33.33333333,32.5,,26,0,,0,0,0,32,1.33333333,17.33333333,0,ACHY; HECO26; AGCR; KOMA; ELEL5,BOGR2,32.75,10,32.5,,ARTRW8; ARFR4,0,SATR12,0,0.66666667,NM_TaosFO_LUP_2015_5-3b_01.mdb,SM,NS,NS,NS,NS,4.66666667,28.66666667,34,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,61.53333333,-11772929.6,4409330.333
New Mexico RGdNNM 2015, UNKNOWN,Breaks 004,1.51E+15,36.81702,-105.705756,8/11/2015,8/11/2015,36.66666667,51.33333333,13.44,12.10666667,5.38666667,5.78666667,36.72,14.66666667,24.68421053,23.03571429,18.2,4.11111111,4.25,3.83333333,0,2.66666667,0,0,2.66666667,0,0,0,0,0,1,0,0,30,0,0,30,0.66666667,23.33333333,0,0,23.03571429,,9/1/2015,15081713360632662015-09-01,16,23.03571429,0,0,8.66666667,0,0,0,0,0,3.33333333,2.66666667,0,0,0,0,0,6,0,0,25.33333333,2.66666667,0,0,23.33333333,14.66666667,0,0,0,,,,,,,,,,,,,,,,,,,50.66666667,,Taos,NM,12,33.75,33.75,,,,,,,30,0,30,23.03571429,,23.33333333,8.66666667,,0,0,0,30,2.66666667,1.33333333,0,ELEL5; AGCR,MUTO2,19.25,,23.03571429,,ARTRW8,2.66666667,SATR12,0,0,NM_TaosFO_LUP_2015_5-3b_01.mdb,,,,,,4,29.33333333,33.33333333,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,25.11111111,-11767112.04,4413633.161
New Mexico RGdNNM 2015,R048AY005NM,Cerro Montoso 11,1.51E+15,36.698336,-105.772656,6/30/2015,6/30/2015,10,56,9.08,16.33333333,26.48,3.72,55.61333333,0,200.125,38.66666667,,3.72222222,4.54545455,2.42857143,0,0,0,0,0,0,0,0,0,0,0,3.33333333,3.33333333,46.66666667,0,3.33333333,48,0,0.66666667,2.66666667,9.33333333,41.23076923,,9/1/2015,15070110303994202015-09-01,39,41.23076923,0,0,21.33333333,0,0,0,0,0,8.66666667,10,0,9.33333333,0,2,0,11.33333333,1.33333333,0,42.66666667,0,0.66666667,0,0,0,0,0,0,NS,NS,NS,NS,NS,SM,NS,NS,NS,SM,SM,M,NS,NS,NS,,,,56,,Taos,NM,0,21,21,,,,,,,46.66666667,3.33333333,48,40.33333333,17,0.66666667,0.66666667,,0,0,0,46.66666667,6.66666667,21.33333333,28.66666667,KOMA; ELEL5; HECO26; ELTR7; ACHY,BOGR2,42.33333333,38.75,41.23076923,22,ARTRW8; ARFR4,0,,0,4,NM_TaosFO_LUP_2015_5-3b_01.mdb,SM,NS,NS,NS,NS,18,37.33333333,50.66666667,Fuels,Treatment Effectiveness,Targeted,Randomly located but targeted sampling date,21,-11774559.32,4397142.539
New Mexico RGdNNM 2015, UNKNOWN,Loamy Winterfat 094,1.51E+15,36.922393,-105.949023,8/18/2015,8/18/2015,24,45.33333333,21.49333333,26.38666667,9.73333333,0,57.61333333,7.33333333,18.73076923,12.86363636,18.15384615,3.33333333,4.375,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,0,22.66666667,12,0,12.71428571,,9/1/2015,15082416221965122015-09-01,15,12.71428571,0,0,14.66666667,0,0,0,0,0.66666667,16,0,0,0,0,10.66666667,0,14,0,0,12.66666667,0,0,0,22,6.66666667,0,0,0,NS,NS,NS,NS,NS,NS,SM,NS,SM,SM,NS,SM,NS,NS,ME,,Community composition relative to infiltration is departed from reference.,Reproductive capability highly departed from reference.,45.33333333,,Taos,NM,7.33333333,23,23,,,,,,,14,0,14,12.71428571,,22.66666667,22.66666667,,0,0,0,14,0,0,0,ACHY; ELEL5,MUTO2,,,12.71428571,16,ARFR4,0,,0,0,NM_TaosFO_LUP_2015_5-3b_01.mdb,NS,M,SM,SM,NS,0.66666667,37.33333333,38.66666667,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,18.15384615,-11794192.41,4428295.715
New Mexico RGdNNM 2015,R036XB007NM,Loamy Winterfat 090,1.51E+15,36.928752,-105.910638,8/18/2015,8/18/2015,28,42.66666667,18.62666667,20.44,10.96,2.84,52.86666667,0,17.52173913,17.86206897,18.28571429,3.94444444,4.54545455,3,0,0,0,0,0,0,0,0,0,0,0,0,0.66666667,23.33333333,0,0.66666667,23.33333333,0,21.33333333,0.66666667,0,17.73076923,,9/1/2015,15082416225916292015-09-01,11,17.73076923,0,0,17.33333333,0,0,0,0.66666667,0,11.33333333,2,0,0,0,0.66666667,0,15.33333333,0,0,21.33333333,0,0.66666667,0,20,0,0,0,0,NS,M,M,NS,NS,SM,NS,NS,NS,M,NS,SM,NS,NS,NS,High percentage of bare ground makes soil site stability susceptable to erosion.,Waterflow patterns and high bare ground shows that hydrologic funtion is vulnerable.,Mostly looking good.,42.66666667,,Taos,NM,0,,,,,,,,,23.33333333,0,23.33333333,17.73076923,,21.33333333,21.33333333,,0,0,0,23.33333333,0.66666667,4,0.66666667,ELEL5; ACHY,MUTO2,21.57142857,,17.73076923,19,,0,,0,0,NM_TaosFO_LUP_2015_5-3b_01.mdb,SM,NS,NS,SM,SM,4,39.33333333,43.33333333,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,18.28571429,-11789919.41,4429181.212
New Mexico RGdNNM 2015,F048AY015NM,PJ Mix 170,1.51E+15,36.70439233,-105.9280862,7/7/2015,7/7/2015,14.66666667,47.33333333,3,3.70666667,13.78666667,32.97333333,53.46666667,0,375.3333333,34.05882353,,4.72222222,5.33333333,4.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,18.66666667,0,0,18.66666667,0,0,0,31.33333333,36,,9/1/2015,15071309124872102015-09-01,34,36,0,0,29.33333333,0,0,0,0,0,8.66666667,12,0,31.33333333,0,0,0,17.33333333,0,0,14.66666667,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,No reference sheet available.,No reference sheet available.,No reference sheet available.,47.33333333,,Taos,NM,0,,,,,,,,,18.66666667,0,18.66666667,36,,0,0,,0,0,0,18.66666667,0,2,4.66666667,ACHY; KOMA; ELEL5,BOGR2,31.66666667,26.75,36,3,ARFR4,0,,0,0,NM_TaosFO_LUP_2015_5-3b_01.mdb,,,,,,18.66666667,56,64.66666667,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,,-11791861.73,4397983.421
New Mexico RGdNNM 2015, UNKNOWN,Loamy 058,1.51E+15,36.69131839,-105.9089733,7/7/2015,7/7/2015,24,66.66666667,16.13333333,9.82666667,6.08,0,32.04,6,20.5,20.48275862,,4,4,4,0,0,0,0,0,0,0,0,0,0,0,1.33333333,0,60.66666667,0,0,62,0,5.33333333,5.33333333,0,20.62962963,,9/1/2015,15071310350437922015-09-01,19,20.62962963,0,0,7.33333333,0,0,0,0,0.66666667,2,2,0,0,0,5.33333333,0,4.66666667,0.66666667,0,55.33333333,0,0,0,5.33333333,6,0,0,0,,,,,,,,,,,,,,,,,,,66.66666667,,Taos,NM,3.33333333,24.22222222,24.22222222,,,,,,,60.66666667,1.33333333,62,20.75,24,5.33333333,0,,0,0,0,60.66666667,1.33333333,0,28.66666667,ELEL5; ACHY; HECO26; KOMA,BOGR2,,16,20.62962963,18.5,ARFR4; ARTRW8,0,,0,0,NM_TaosFO_LUP_2015_5-3b_01.mdb,,,,,,3.33333333,32,35.33333333,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,25.33333333,-11789734.09,4396168.27
New Mexico RGdNNM 2015, UNKNOWN,Loamy 055,1.51E+15,36.43280997,-105.7245772,7/8/2015,7/8/2015,38.66666667,42.66666667,20.49333333,14.61333333,12.78666667,0,47.89333333,17.33333333,29.57692308,30.69565217,26,4.77777778,5.4,4.53846154,0,0,0,0,0,0,0,0,0,0,0,0.66666667,0,14,3.33333333,3.33333333,14.66666667,0,18.66666667,14,0,33.35294118,,9/1/2015,15071311213414772015-09-01,28,33.35294118,0,0,8,0,0,0,0,0.66666667,10.66666667,0,2.66666667,0,0,13.33333333,0,7.33333333,0.66666667,0,9.33333333,0,0,0,16.66666667,15.33333333,0,0,0,,,,,,,,,,,,,,,,,,,42.66666667,,Taos,NM,12,47.5,47.5,,,,,,,14,0.66666667,14.66666667,30.52631579,6.5,18.66666667,1.33333333,,0,0,3.33333333,17.33333333,0.66666667,6.66666667,6.66666667,ELEL5; ACHY; PLJA; HECO26,BOGR2; ARPU9; MUTO2,31.63636364,29.2,33,6.5,ARTRW8,0,,0,0,NM_TaosFO_LUP_2015_5-3b_01.mdb,,,,,,0,25.33333333,26,Planning,Land Use Plan Effectiveness,Random,Revisit Base Plot,44.42857143,-11769207.21,4360340.768
New Mexico RGdNNM 2015,R036XA004NM,Bike Event 01,1.51E+15,36.349694,-105.712712,9/21/2015,9/21/2015,17.33333333,60.66666667,18.34666667,13.82666667,4.50666667,0,36.68,2,28.54545455,40.44827586,,3.55555556,5.42857143,2.36363636,0,0.66666667,0,0,0.66666667,0,0,0,0,0,5,5.33333333,0,36.66666667,10.66666667,10.66666667,38,0,2,23.33333333,0,45.19047619,,9/1/2015,15092211384429102015-09-01,35,45.19047619,0,0,9.33333333,0,0,0,0,0,12.66666667,0,8.66666667,0,0,18.66666667,0,9.33333333,2,0,30,0,0,0,1.33333333,1.33333333,0,0,0,NS,NS,NS,NS,NS,SM,NS,NS,M,M,NS,M,NS,M,NS,Soil site stability seems stable and withing reference.,Compaction layer common on paths throughout site.  High litter amount.,"Functional/structural groups out of order/missing key components.  High amount of litter.  Invasives a problem, BRTE likely to spread more.",60.66666667,,Taos,NM,2,36.6,36.6,,,,,,,36.66666667,5.33333333,38,44.04166667,36,2,0.66666667,,0,0,10.66666667,44.66666667,6,31.33333333,14.66666667,PLJA; HECO26; ELEL5; ACHY; BOCU,BOGR2; ARPU9,46.95,18.25,42.16666667,32.2,ARTRW8; ARFR4,0.66666667,SATR12; XASP2; SIAL2; VETH; BRTE,0,0,NM_TaosFO_LUP_2015_5-3b_01.mdb,NS,NS,M,SM,NS,0.66666667,44,44.66666667,Recreation,Impact Mitigation,Targeted,Targeted Impact Sites,45,-11767886.37,4348846.841
